REGI_ID,FACT_NAME,FACT_ADDR,BNAME,ADDR_X,ADDR_Y
63021431,鑫千企業有限公司,臺北市士林區永倫里延平北路6段511巷21號1樓,郭明昌,300343,2776052
63021153,建泰鐵工廠股份有限公司,臺北市內湖區葫洲里安康路97號,高鴻耀,310281,2772813
63021055,百健機械工廠有限公司第二廠,臺北市士林區前港里後港街62巷2號1樓,林佩樺,302679,2775321
63020813,立磐企業有限公司,臺北市內湖區安康路93巷2弄1、3號3樓,王遠居,310249,2772863
63021263,守譽塑膠實業有限公司,臺北市南港區3重里重陽路423巷1弄4號1樓,潘宜鑫,311460,2772483
63022439,宇貹農產產銷股份有限公司,臺北市士林區永倫里延平北路6段457號2樓、3樓,林郁貹,300354,2776071
63022276,達特普雷生技股份有限公司,臺北市內湖區石潭里新明路143巷8號,何德智,309504,2772427
63022354,誠展有限公司,臺北市士林區永倫里延平北路6段464巷11號1樓,林振忠,300430,2776189
63022274,茂業興業有限公司,臺北市南港區東明里向陽路106號,李盈慧,310054,2771841
63022280,奇唯科技股份有限公司,臺北市內湖區港墘里瑞光路318號2樓,陳國禎,307869,2774399
63022282,安閎金屬工程股份有限公司,臺北市北投區1德里立德路120巷27號1樓,蔡麗雀,297731,2779896
63022284,精益科技股份有限公司,臺北市南港區西新里南港路3段50巷14號地下1樓,顧宥榛,309624,2772062
63022324,泛亞育樂事業股份有限公司,臺北市內湖區週美里新明路246巷7號、7之1號,葉振坤,308864,2772261
63021623,久能企業有限公司,臺北市大同區星明里太原路152巷19號1樓,周詹淑惠,302047,2771915
63021682,正陽企業股份有限公司內湖一廠,臺北市內湖區葫洲里安康路56巷9號1樓,高文祥,310274,2772745
63021045,豪益印刷股份有限公司,臺北市萬華區華江里長順街121號1樓,蘇仁宏,299347,2769456
63020325,允信工業有限公司,臺北市士林區永倫里延平北路6段472號,李重信,300289,2776220
63021480,中華土木機械行,臺北市南港區合成里忠孝東路6段225巷4弄5號,吳以亮,309326,2771443
63022431,志青企業社,臺北市南港區3重里松河街658號,闕志文,311466,2772530
63022457,華美晶科技有限公司,臺北市內湖區蘆洲里安美街175巷6號3樓,廖漢明,310617,2772581
63022451,嘉明利科技股份有限公司,臺北市內湖區西康里內湖路1段91巷23弄5號4樓,蔡偉光,306708,2775470
63022456,昕翊食品有限公司,臺北市南港區玉成里南港路3段130巷3弄9號1樓,邱一峯,309292,2771859
63021322,毅進鐵工廠有限公司,臺北市士林區永倫里倫等街39巷1號1樓,陳玠蓉,300553,2776093
63021691,安利日用品股份有限公司,臺北市北投區中央南路2段19號1樓,沈黃昭昭,300471,2779801
63020474,富保實業股份有限公司,臺北市內湖區石潭里潭美街333號1、2樓,方保泰,309544,2772449
63020952,鏈環實業有限公司,臺北市內湖區新明路333巷8號1樓,林振川,308911,2772128
63021315,資力壓鑄股份有限公司,臺北市士林區永倫里通河西街2段229巷1、3、3之1號,陳錫源,300524,2776207
63020062,和盈彩印事業股份有限公司,臺北市士林區福中里福港街110巷1弄1號1、2樓、3號2樓、112號1、2樓,林春得,302226,2775685
63020486,三方機械工業股份有限公司,臺北市士林區福順里重慶北路4段49巷46號1樓,黃旭璀,301586,2774840
63021000,三立鐵工廠,臺北市士林區延平北路6段447號1、2樓,王源來,300389,2776039
63020130,瑞通電器工業股份有限公司,臺北市萬華區忠德里寶興街103號1樓,李萬春,299918,2768705
63022426,沐柔天然生技坊,臺北市北投區8仙里大業路156號3樓,彭釗聿,300335,2779691
63021603,三協工業有限公司,臺北市內湖區石潭里新明路174巷6弄2、4號1、2樓,蘭名欽,309040,2772282
63020123,昇廣工業股份有限公司,臺北市士林區永倫里通河西街2段225號1樓,張健隆,300565,2776247
63022611,浩宇生醫股份有限公司,臺北市南港區中南里忠孝東路7段508號16樓之1,陳正,311506,2771689
63021618,旭豐印刷有限公司,臺北市萬華區糖廍里和平西路3段218巷15號1樓,陳逸霖,300108,2769708
63020080,東興轉寫印刷廠股份有限公司,臺北市內湖區西康里內湖路1段117號,邱鑠崑,306702,2775220
63021680,上運股份有限公司,臺北市內湖區蘆洲里安康路150號1至3樓、152號2至4樓,李德振,310582,2772886
63021673,堡麗華企業有限公司,臺北市士林區富光里延平北路5段83巷28弄1號1樓,何澤融,301397,2774878
63020575,盛記食品廠有限公司,臺北市文山區華興里辛亥路6段13號1樓,周弘文,305752,2764869
63020457,皇家日用衛生品廠有限公司,臺北市文山區樟新里木新路3段352巷1號1樓,周和平,305996,2763744
63022345,台灣多耐福股份有限公司,臺北市內湖區湖元里陽光街347號3樓,陳德欽,308280,2773997
63021061,盛利精機廠,臺北市南港區合成里忠孝東路6段185巷3弄1號1樓,潘玉枝,309228,2771424
63020642,勝利體育事業股份有限公司,臺北市南港區南港路3段67巷3之2號1至5樓,陳庶榮,309393,2771700
63022612,寬庭美學股份有限公司北投廠,臺北市北投區8仙里承德路7段400號10樓,陳靜寬,300544,2779192
63021379,海晶企業股份有限公司,臺北市士林區社新里延平北路6段464巷5號1、2樓-工廠、3樓-辦公室,陳芳,300389,2776184
63020093,成發工業股份有限公司,臺北市北投區1德里立德路121巷8號1、2樓,王武雄,297517,2780041
63021790,方霖實業有限公司,臺北市士林區福安里延平北路7段27巷15號1樓,盧正一,300022,2776398
63020270,晉強橡塑膠廠股份有限公司,臺北市內湖區蘆洲里安康路121、123號,施育琦,310472,2772897
63021123,裕澤特殊工業股份有限公司,臺北市內湖區蘆洲里安康路125、127號,施良琦,310493,2772899
63020520,長春工業有限公司,臺北市大同區蓬萊里昌吉街110巷16號,周賢俊,301920,2773116
63022644,祥捷室內裝修工程有限公司-北投廠,臺北市北投區8仙里中央南路2段33之1號3樓,徐美鈴,300465,2779705
63020124,珈品彩色印刷股份有限公司,臺北市大同區揚雅里重慶北路3段137巷11號1樓,簡嘉莉,301882,2773416
63020750,健美實業有限公司,臺北市大同區國慶里重慶北路3段136巷14、16號1樓,張瑞盛,301754,2773370
63020404,興輝電機有限公司,臺北市萬華區寶興街188巷23號1樓,高建興,299985,2768452
63020809,和美印書舘股份有限公司,臺北市大同區雙連里歸綏街167號1樓,張敏聰,301866,2772326
63020459,亞聲企業有限公司,臺北市北投區1德里大度路3段296巷24號1、2樓,黃添寶,297081,2779627
63021532,台灣伊柔國際有限公司,臺北市北投區8仙里北投路1段41號2樓,蘇斐玲,300499,2779695
63021749,七嘉光學工業股份有限公司,臺北市內湖區週美里潭美街195、197、199號1樓,何語,308930,2772057
63022360,嘉群印刷事業有限公司,臺北市內湖區西康里內湖路1段91巷23弄4號,陳嘉銘,306717,2775459
63022369,純香食品行,臺北市內湖區週美里南京東路6段330巷18弄15號,葉浩明,308906,2772293
63022400,皓宇企業股份有限公司,臺北市南港區西新里南港路3段50巷2號3樓,侯俊仲,309669,2771970
63022401,今鴻復健傷殘器材有限公司南京廠,臺北市內湖區石潭里南京東路6段348號12樓之2,王欽正,309046,2772391
63021672,北勢湖工業股份有限公司,臺北市內湖區葫洲里安康路212號,劉榮盛,310796,2772910
63020432,安佑貴金屬有限公司,臺北市士林區社新里延平北路6段427號1樓,廖敏燕,300425,2775999
63020291,德勝科技股份有限公司,臺北市南港區西新里南港路3段50巷21號5樓,林坤銘,309618,2772119
63020116,立光化工股份有限公司,臺北市文山區博嘉里木柵路4段100號,邱顯評,308253,2765911
63021033,大森冷凍廠有限公司,臺北市萬華區綠堤里雙園街152巷1號,林果棟,299611,2769340
63020418,木柵冷凍廠,臺北市文山區木柵里保儀路92號,張進福,307373,2764456
63021016,良友汽車工業股份有限公司,臺北市南港區西新里南港路3段108之1號,林舜興,309443,2771816
63020718,久豐不銹鋼廚具有限公司,臺北市北投區1德里立德路121巷3號1樓,林宜儦,297534,2779964
63021327,捷帆企業有限公司,臺北市南港區合成里忠孝東路6段77、79號4樓,黃美雄,308957,2771208
63020489,和光電器廠,臺北市大同區民族西路183號1樓,洪駿豪,301960,2773489
63020777,金立有限公司,臺北市士林區社新里延平北路6段199巷5號1樓,尤尚淵,301024,2775747
63020771,鴻明實業股份有限公司,臺北市北投區1德里大度路3段296巷3弄26號,黃仕穎,296998,2779619
63020008,正安扣具股份有限公司,臺北市士林區永倫里倫等街47號1、2樓,郭寶卿,300564,2776141
63022339,禾翔食品行股份有限公司,臺北市南港區玉成里8德路4段768巷1弄4號1樓、6號1樓,陳菁菁,308579,2771458
63022340,夆潤科技有限公司,臺北市南港區西新里南港路3段80巷33號,周曉紅,309579,2771988
63020546,豐榮碾米廠,臺北市士林區葫東里延平北路5段290號,鄭秀連,301415,2775364
63020095,乾恩工廠有限公司,臺北市南港區3重里南港路1段4之2、3、4號1樓,林闕秋香,312532,2771997
63021029,土城精機廠有限公司,臺北市士林區富光里葫蘆街30巷41弄2號1樓,林廣進,301426,2774962
63021109,興福碾米工廠,臺北市文山區興隆路2段19號,陳張雪嬌,305068,2765768
63020541,日勝齒輪工廠股份有限公司,臺北市大同區揚雅里重慶北路3段137巷39、41號1樓,楊明仁,302009,2773409
63020314,德明針織股份有限公司,臺北市士林區永倫里倫等街57號2樓,高德聖,300581,2776210
63020137,陽興造機股份有限公司,臺北市內湖區週美里新明路273巷1號1樓,王進雄,309175,2772239
63020919,勝榮印刷有限公司,臺北市萬華區和德里西藏路269巷31、33號1樓,黃福隆,299781,2768955
63020416,旭峰雷射股份有限公司,臺北市中山區新喜里民族東路218號1樓,陳柏廷,303613,2773430
63020926,力生機械有限公司,臺北市大同區重慶里哈密街59巷53弄1之2號1樓,謝世儀,302048,2774234
63020928,中崙製餡工廠,臺北市松山區復源里市民大道4段267號,陳麗合,306009,2770854
63021064,協和精機廠,臺北市萬華區頂碩里艋舺大道72號1樓,王秋慧,300809,2769561
63020874,大新彩色印刷股份有限公司,臺北市大同區重慶北路3段223巷1弄1之4號1樓,熊清雄,301901,2773721
63021651,松根美術設計印刷有限公司,臺北市大同區至聖里承德路3段179號1樓,蕭鈞洲,302322,2773540
63020638,信芳毛刷股份有限公司,臺北市內湖區新明路126巷16號,方麗雲,309401,2772456
63020451,同芳毛刷股份有限公司,臺北市內湖區石潭里新明路95巷13號1、2樓、87號1樓,方建富,309588,2772524
63020466,日中有限公司,臺北市南港區西新里向陽路199巷8號1樓,林政廷,309826,2772212
63022443,華生水資源生技股份有限公司內湖二廠,臺北市內湖區湖元里行忠路62號4樓,胡端圓,308517,2773242
63022444,東冠行銷有限公司,臺北市內湖區蘆洲里潭美街577號3樓,蘇育民,310736,2772689
63022445,定曜科技股份有限公司,臺北市內湖區西湖里內湖路1段306號4樓之2,王立謙,307415,2774952
63022433,慶揚資訊股份有限公司,臺北市內湖區西湖里內湖路1段318號10樓,鄭萬成,307468,2774948
63020085,大同股份有限公司,臺北市中山區集英里中山北路3段22號,徐永康,302636,2773020
63020099,金燕企業有限公司北投廠,臺北市北投區8仙里中央南路2段16之1號1、2樓,劉義雄,300442,2779904
63021183,萬野企業股份有限公司,臺北市北投區北投路1段51號3樓,邱瑞益,300500,2779726
63020246,大鈿電業有限公司,臺北市北投區1德里大度路3段296巷24號3樓,黃麗生,297081,2779627
63020701,仁才服裝有限公司,臺北市大同區老師里迪化街2段364巷27之2號1樓,潘元一,301620,2773987
63020628,聯友糧食行,臺北市南港區中南里忠孝東路7段511號1、2樓,吳以棟,311757,2771774
63020540,華博化妝品工廠,臺北市南港區西新里南港路3段120號2樓,洪幸雄,309396,2771802
63022624,嵐舒台灣有限公司,臺北市內湖區湖元里新湖3路280號2樓,康睿成,308655,2773209
63021215,靖富工業有限公司,臺北市內湖區週美里新明路246巷3弄19號1樓,林天來,308956,2772253
63020127,芝華企業股份有限公司,臺北市南港區東新里重陽路190巷12弄10號1樓,詹炳任,310770,2772201
63022384,活力水實業有限公司,臺北市南港區重陽里重陽路263巷1號,林貞妤,310877,2772333
63022386,路提科技股份有限公司,臺北市內湖區港墘里洲子街71號5樓之1,黎克邁,307701,2774734
63022403,齊虹實業有限公司安康廠,臺北市內湖區蘆洲里安康路248號2樓,吳漫榛,310955,2772983
63020984,呈展企業有限公司,臺北市內湖區石潭里新明路121號1樓,謝漢仲,309515,2772501
63021392,東之吳有限公司分廠,臺北市南港區松河街384號4樓,吳國聲,309335,2771953
63021753,七銘企業股份有限公司內湖二廠,臺北市內湖區週美里潭美街201、203、205、207號1樓,何語,308951,2772067
63020666,鎧緯企業有限公司,臺北市萬華區銘德里環河南路3段193號1樓,簡志華,299668,2768291
63020041,台灣森永製菓股份有限公司北投工廠,臺北市北投區8仙里中央南路2段22號,松本正樹,300414,2779803
63020794,利盈電子工業股份有限公司,臺北市北投區1德里立德路120巷23號3樓,陳文修,297700,2779904
63020512,明誼股份有限公司,臺北市萬華區頂碩里萬大路39號,鄭金發,300526,2769388
63020970,旭光紙器工業有限公司,臺北市中正區廈安里汀州路1段50號1樓,張黃玉麗,301061,2769430
63020178,百達電子工業股份有限公司,臺北市北投區豐年里中央北路2段359、361號1、2樓,林宏文,299179,2781179
63020513,正益食品廠有限公司,臺北市內湖區週美里新明路321巷13號2樓、15號1、2樓,徐發樹,309010,2772131
63021131,鋼興鐵工廠有限公司,臺北市南港區合成里忠孝東路6段185巷4弄12號1樓,彭慧芬,309283,2771430
63020657,聯盈電子股份有限公司,臺北市內湖區週美里南京東路6段330巷18弄2、4號1至5樓,李魁陽,308975,2772308
63021353,偉展計程器廠,臺北市南港區西新里成功路1段92之1號2樓,陳連生,309781,2772322
63020762,國楓實業社,臺北市萬華區西園路2段271號1樓,林如美,299692,2768698
63020260,嘉群印刷事業有限公司二廠,臺北市內湖區西康里內湖路1段91巷23弄8號地下樓,陳嘉銘,306730,2775446
63020450,欽翔塑膠有限公司,臺北市內湖區週美里新明路246巷3弄23號1樓,王瑞珍,308974,2772260
63020964,旭光紙器工業有限公司,臺北市中正區廈安里大埔街25巷9號1樓,張黃玉麗,300990,2769414
63020743,同翔服裝有限公司,臺北市士林區後港里大南路388巷2號1樓,蔡景翔,302066,2775806
63020070,新泰成企業有限公司,臺北市士林區永倫里通河西街2段250號,林世全,300349,2776280
63020357,傑信工業股份有限公司,臺北市內湖區週美里新明路246巷3弄27號1至5樓,洪啓文,308993,2772268
63022418,小卿宅經濟有限公司,臺北市內湖區蘆洲里安康路93巷4弄1號、3號,洪瑞卿,310249,2772885
63020735,三義醬油工廠,臺北市萬華區榮德里萬大路424巷129、131號1樓,劉鴻銘,299921,2768181
63021477,正隆工業股份有限公司,臺北市南港區合成里忠孝東路6段403巷1弄1號1樓,陳光和,309794,2771526
63020414,大陽化學股份有限公司,臺北市北投區8仙里大度路155號,許米里,299726,2779296
63020676,光櫂實業股份有限公司,臺北市萬華區錦德里寶興街80巷17弄3號1樓,林美宏,299879,2768681
63022585,動心醫電股份有限公司,臺北市北投區1德里立德路120巷20號3樓,陳榮祥,297677,2779872
63021656,雙龍塑膠廠有限公司,臺北市大同區重慶北路3段223巷1弄4號1樓,張金龍,301889,2773708
63022671,一九九七食品有限公司,臺北市南港區重陽里重陽路263巷1號地下層,曾品均,310877,2772333
63020527,臺北漁產運銷股份有限公司冷凍廠,臺北市萬華區興德里萬大路531號,鄭世維,300179,2767930
63020602,合立機器廠有限公司,臺北市內湖區安康路196號,謝張淑敏,310753,2772891
63020733,全祥茶莊股份有限公司精製廠,臺北市大同區永樂里貴德街49號,林洋波,301292,2771972
63022672,興富盛實業有限公司,臺北市南港區中南里忠孝東路7段517號,曾有,311780,2771780
63022673,誠品貿易股份有限公司,臺北市北投區1德里立德路121巷9號5樓,陳煙平,297515,2780013
63021758,林華泰茶行有限公司,臺北市大同區民權里重慶北路2段193號1樓,林秀峯,301830,2772537
63022674,藥華醫藥股份有限公司台北廠,臺北市南港區中南里忠孝東路7段508號10樓之1、13樓之1,詹青柳,311506,2771689
63022389,亞尼克菓子工房股份有限公司內湖二廠,臺北市內湖區湖元里瑞湖街178巷15號5樓,吳宗恩,308088,2773742
63022461,津詠有限公司,臺北市內湖區湖元里行愛路140巷21號2樓,涂志怡,308472,2772966
63021031,大信冷凍廠有限公司,臺北市萬華區菜園里西園路1段1、3、5、7號,林果棟,300484,2770494
63020330,和春鐵工廠,臺北市大同區承德路3段8巷3號1樓,陳佳欣,302203,2772937
63020390,重美印刷廠,臺北市大同區雙連里萬全街134號1樓,吳正仁,302094,2772270
63020075,大橋鍍金工廠股份有限公司,臺北市大同區至聖里重慶北路3段243巷10、14號1樓,林聖光,301907,2773763
63020927,年盛食品工廠有限公司,臺北市萬華區寶興街210巷19號,楊逸弘,299961,2768374
63021650,日昌印製廠股份有限公司,臺北市大同區大有里迪化街1段224巷18號,賴國耀,301336,2772459
63021127,偉瀚實業股份有限公司,臺北市士林區前港里後港街169號1、2樓,陳薪惠,302572,2775570
63020380,東興五金機械精工廠,臺北市大安區錦安里永康街61巷2之2號,王德豐,303475,2769117
63020615,臺灣菸酒股份有限公司台北啤酒工場,臺北市中山區朱園里8德路2段85號,張譽穎,304053,2770965
63021752,七銘企業股份有限公司內湖廠,臺北市內湖區週美里新明路333巷14弄4號1樓,何語,308913,2772093
63021091,堅新電子工業股份有限公司,臺北市松山區3民里3民路113巷11號1樓,吳俊雄,306782,2772304
63021107,明興工作所,臺北市萬華區福星里西寧南路71巷9號1樓,葉得禹,301201,2770973
63021642,三水冰果店,臺北市萬華區青山里廣州街223巷11號,許武雄,300352,2769978
63021042,佳順電子股份有限公司,臺北市內湖區葫洲里安康路145之1號1至4樓,郭美玲,310643,2772915
63021713,亞達企業有限公司台北工廠,臺北市南港區西新里南港路3段80巷34、36號2樓,洪慶文,309588,2772021
63020698,三雄電子有限公司,臺北市南港區中南里忠孝東路7段594號1樓,詹石錦,312026,2771774
63020687,穩立舞台音響燈光工程有限公司,臺北市南港區西新里南港路3段5Ｏ巷12號5樓,陳穩健,309628,2772053
63021444,泓泰工業有限公司,臺北市士林區蘭雅里臺北市士林區德行西路45號4樓之1,鄭慧潔,302760,2777628
63020170,德律科技股份有限公司,臺北市士林區蘭興里德行西路45號7樓、45號7樓之1、45之1號7樓、7樓之ㄧ,陳玠源,302760,2777628
63021443,泓洹工業股份有限公司,臺北市士林區蘭雅里德行西路45號4樓,朱時賢,302760,2777628
63022589,甲上燒餅有限公司,臺北市內湖區週美里新明路174巷16號,林忠宏,309031,2772338
63020427,大陽製藥股份有限公司,臺北市北投區8仙里大度路155號,許米里,299726,2779296
63020156,利得鞋業股份有限公司,臺北市內湖區石潭里新明路143巷8號,張健治,309504,2772427
63022590,漢翊食品有限公司,臺北市南港區合成里忠孝東路6段85號2樓,李冠勳,308993,2771241
63021354,儷山電業股份有限公司,臺北市內湖區內湖路1段91巷12弄24號1樓,廖義德,306790,2775248
63020633,龍明工業有限公司,臺北市南港區重陽路423巷1弄15號1樓,張光明,311499,2772513
63021635,正美企業股份有限公司,臺北市南港區西新里南港路3段50巷29號1、2、5樓及31號1、3、4樓,蔡雪如,309602,2772150
63020821,長達印刷有限公司,臺北市萬華區和平里西園路2段50巷4弄21號1樓,林平和,300037,2769420
63020988,薪溢企業有限公司,臺北市內湖區安康路139號2樓,陳德北,310531,2772906
63021318,輝裕實業股份有限公司,臺北市內湖區西康里內湖路1段91巷26號1樓,周重義,306688,2775343
63020086,統隆企業股份有限公司,臺北市北投區1德里立德路121巷18號,林美津,297465,2780123
63022376,以旺企業有限公司,臺北市南港區西新里南港路3段48號5樓,馮湘風,309699,2771957
63022343,興紀餐飲有限公司,臺北市內湖區西安里內湖路1段91巷18號1、2樓及20號1樓,劉福興,306670,2775321
63022551,麗瑞嘉生技股份有限公司,臺北市內湖區港墘里瑞光路300號3樓,羅麗芬,307955,2774367
63022396,湄南小鎮有限公司,臺北市南港區合成里忠孝東路6段81巷6號、6號2樓,郭泰生,308953,2771249
63022336,妮傲絲翠股份有限公司生醫廠,臺北市內湖區湖元里行忠路58號4樓,張裕彬,308469,2773223
63022397,正全義肢復健器材股份有限公司,臺北市士林區前港里承德路4段186號10樓,楊秀霞,302693,2775521
63022399,易舜企業有限公司,臺北市南港區合成里忠孝東路6段185巷1弄6號,曹裕隆,309220,2771376
63022402,雪蘿菲股份有限公司信義廠,臺北市信義區黎忠里和平東路3段441號,鄧民華,306362,2768004
63022411,蘭亭生物科技股份有限公司,臺北市內湖區湖元里行愛路77巷31、33號5樓,呂金燕,308746,2772887
63022448,瑞磁生物科技股份有限公司,臺北市內湖區湖元里行忠路28巷1號6樓,李家榮,308295,2773094
63022440,李記甜品國際有限公司,臺北市內湖區西康里內湖路1段91巷12弄10號,陳巨昇,306720,2775272
63022452,公信電子股份有限公司南港廠,臺北市南港區西新里南港路3段52號6樓,吳惠瑜,309684,2771948
63022454,和鑫生技開發股份有限公司,臺北市內湖區湖元里新湖1路93、95、97號7樓,曾劭鈞,308123,2772388
63022460,九凌冷氣空調工程有限公司,臺北市南港區西新里南港路3段80巷26號,何秀美,309604,2771983
63022468,永磐科技股份有限公司,臺北市內湖區西湖里瑞光路478巷18弄22號3樓,楊清文,307328,2774589
63022469,君城食品有限公司二廠,臺北市士林區永倫里延平北路6段511巷22號4樓,邱仕峯,300339,2776034
63022333,明基口腔醫材股份有限公司,臺北市內湖區港墘里洲子街52號7樓,管新寶,307816,2774662
63022346,閤家生活開發有限公司內湖廠,臺北市內湖區湖元里行忠路28巷1號7樓,林孟潔,308295,2773094
63022327,百工圖影像廣告股份有限公司,臺北市內湖區週美里新明路273巷6號3樓,陳俊安,309164,2772214
63022416,吉鴻電子股份有限公司一廠,臺北市內湖區湖元里民權東路6段15巷28號地下1樓,張王明香,308350,2773461
63021044,聯和印製廠有限公司,臺北市萬華區和德里寶興街21號1樓,陳元翔,299740,2768962
63020849,萬暢企業有限公司南港廠,臺北市南港區西新里成功路1段94巷2弄11號,陳英彥,309726,2772302
63021305,服星企業有限公司延平廠,臺北市大同區老師里延平北路4段157之4號,朱新南,301611,2773985
63021677,和昌國際工業股份有限公司內湖廠,臺北市內湖區葫洲里安康路111號,江程金,310391,2772877
63021590,端益企業有限公司,臺北市士林區福中里通河東街1段178號1樓,林金葉,302016,2775682
63020773,志典企業有限公司,臺北市南港區3重里3重路79巷8弄9號1樓,張展達,311871,2772682
63020462,豪勤實業有限公司,臺北市南港區成功路1段94巷2弄1號1樓,楊朝全,309753,2772339
63020991,德如機械廠有限公司,臺北市內湖區安康路139號1樓,陳德南,310531,2772906
63020384,七盟電子工業股份有限公司,臺北市士林區通河東街1段167巷33、35號3樓,劉炎棋,302146,2775608
63020379,台灣複合工業股份有限公司,臺北市內湖區安康路248號5樓,羅謙順,310955,2772983
63020258,昱華股份有限公司,臺北市內湖區西康里內湖路1段91巷23弄7號4樓,山本恆夫,306693,2775469
63020769,愛鑫包裝機械有限公司,臺北市南港區忠孝東路7段527巷1弄1號1樓,林麗玲,311813,2771830
63020744,群興紙業有限公司,臺北市南港區東新里重陽路235巷16號1樓,陳嘉寶,310727,2772361
63021136,名業股份有限公司,臺北市士林區福中里大南路361號6樓之1,胡鏡清,302097,2775723
63020922,慈星實業有限公司,臺北市南港區西新里南港路3段50巷6號5樓,呂靜慈,309650,2772008
63021014,忠興印刷廠有限公司,臺北市大同區延平里保安街78巷6號,吳國華,301658,2772384
63020021,建成銲條股份有限公司,臺北市內湖區石潭里南京東路6段482號,陳鼎翰,309419,2772598
63020157,文信電子有限公司,臺北市南港區南港里新民街80號1至4樓,闕鴻文,311649,2772092
63022288,泛皓企業股份有限公司,臺北市內湖區湖元里陽光街351號8樓,葉國清,308252,2773991
63022289,昱勤股份有限公司,臺北市內湖區港墘里洲子街65號4樓,林淵明,307795,2774752
63022290,大耀實業社,臺北市北投區1德里立德路120巷16弄3號4樓,林耀津,297663,2779839
63022291,勝利體育事業股份有限公司南港二廠,臺北市南港區西新里南港路3段67巷1弄1號,陳庶榮,309386,2771736
63022287,三裕鋼鐵企業有限公司,臺北市北投區1德里立德路120巷33號1至3樓,郭財旺,297761,2779889
63022292,天立實業股份有限公司,臺北市南港區西新里南港路3段50巷6號地下,賴麗珠,309650,2772008
63022294,敦鉅實業有限公司,臺北市南港區玉成里南港路3段67巷2之7、2之8號,朱志宏,309374,2771713
63022297,普元生技股份有限公司,臺北市內湖區西湖里基湖路35巷51號4樓、4樓之1,賴家德,307168,2774684
63022298,富琦服飾行南港廠,臺北市南港區合成里忠孝東路6段81巷18號,吳和軒,308921,2771221
63022302,鉅登團膳食品有限公司,臺北市南港區西新里南港路3段80巷32號2樓、地下,鍾月嬌,309593,2772011
63020373,全德冷凍廠股份有限公司,臺北市萬華區富福里艋舺大道91號,吳修勇,300720,2769615
63022303,勁捷生物科技股份有限公司,臺北市內湖區湖元里行愛路77巷56號3樓,王勝興,308812,2772971
63022306,飛士蘭美食事業有限公司,臺北市內湖區湖元里舊宗路2段121巷9號、9號2樓,彭詩凱,308047,2773582
63022311,日暉印刷有限公司,臺北市士林區永倫里延平北路6段486號1樓,石黃憶申,300244,2776270
63022313,翔穩企業有限公司,臺北市內湖區港墘里瑞光路358巷30弄6號,蔡英君,307741,2774364
63022323,廣盛科技股份有限公司內湖二廠,臺北市內湖區湖元里瑞湖街103號4樓之4、4樓之5,陳志鵬,308133,2773950
63022326,新誼整合科技股份有限公司,臺北市內湖區湖元里新湖2路128號3樓之2,吳昕東,308400,2772824
63022362,美福餐飲股份有限公司,臺北市內湖區湖元里民善街128號3樓,巫秀鳳,308015,2772699
63022409,信利昌紙業有限公司台北廠,臺北市士林區永倫里通河西街2段226號,吳文得,300554,2776249
63022449,瑞亞生醫股份有限公司,臺北市內湖區湖元里新湖1路85號7樓,林國棟,308082,2772375
63022307,美特多股份有限公司,臺北市內湖區週美里南京東路6段262、266號2樓,趙福生,308780,2772241
63022314,瑞光生醫科技股份有限公司,臺北市內湖區西湖里內湖路1段308號8樓,陳金德,307400,2774918
63022381,康鮮食品股份有限公司,臺北市南港區重陽里重陽路263巷3號4樓,陳蘚釀,310867,2772356
63022450,都城實業股份有限公司,臺北市內湖區西康里內湖路1段91巷23弄3號,韓家寅,306720,2775471
63022393,東城汽車材料有限公司,臺北市內湖區週美里南京東路6段320號,徐美英,308939,2772330
63022471,皇品國際企業股份有限公司,臺北市內湖區蘆洲里潭美街636號3、4、5樓,吳永吉,310740,2772656
63022335,旭典科技股份有限公司,臺北市南港區玉成里南港路3段143號,陳信勳,309019,2771710
63022348,彬松科技股份有限公司新湖二廠,臺北市內湖區湖元里新湖1路370號2樓、2樓之1、372號2樓、2樓之1,佐藤修作,308855,2772884
63022351,恩沛行食品有限公司,臺北市內湖區蘆洲里安康路228巷21弄32號,高燕美,310725,2772769
63022334,凱明有限公司,臺北市北投區1德里立功街153號,鍾福中,297710,2779758
63022374,恩揚生物科技股份有限公司,臺北市內湖區西湖里內湖路1段318號8樓,劉文煌,307468,2774948
63022375,蜂韻實業有限公司,臺北市南港區西新里南港路3段130巷3弄7號4樓,林文興,309300,2771860
63020239,文匯印刷資訊處理有限公司,臺北市萬華區綠堤里環河南路2段211號1樓,吳張晚,299591,2769399
63021692,台灣瓶蓋廠股份有限公司,臺北市北投區1德里立德路121巷15號,潘旭騰,297446,2780109
63021206,台隆企業有限公司,臺北市士林區永倫里通河西街2段232之4號1、2樓,郭芳雄,300482,2776217
63021702,品人實業有限公司,臺北市南港區西新里南港路3段50巷23號1樓,彭達賢,309616,2772123
63021762,巨將消防工程有限公司,臺北市南港區合成里市民大道7段198號2樓,張麗英,309187,2771436
63020480,永祥西點麵包店,臺北市內湖區西康里內湖路1段77號1樓,廖春梅,306551,2775291
63020980,宏星鋁業工程行,臺北市南港區中南里市民大道8段536巷6號1樓,陳三郎,311875,2771855
63022329,笙特科技股份有限公司,臺北市北投區1德里立德路120巷16弄1、3號3樓,阮天助,297664.043,2779857.957
