統一編號,公司名稱,公司地址,核准變更日期,Longitude,Latitude
23929780,台灣協和麒麟股份有限公司,臺北市中山區中山北路2段68號9樓,115/04/09,121.522588,25.056825
24286461,齊瑞科技有限公司,臺北市內湖區瑞光路188巷52號3樓,115/04/09,121.576724,25.073533
24340009,啟象有限公司,臺北市松山區復興南路1段1號9樓,115/04/09,121.54414,25.047346
24545853,紫筠軒企業有限公司,臺北市士林區中正路229號2樓,115/04/09,121.526144,25.09521
24694516,爾聲空間設計有限公司,臺北市中正區重慶南路1段68號1樓,115/04/09,121.513099,25.043565
24750328,豐彩貿易有限公司,臺北市中正區館前路8號7樓,115/04/09,121.514895,25.045814
25129279,台灣吉事特有限公司,臺北市信義區忠孝東路5段800號9樓之3,115/04/09,121.582085,25.043807
25147987,綜順國際有限公司,臺北市中山區民族東路500號1樓,115/04/09,121.541723,25.067896
27337766,誠品貿易股份有限公司,臺北市士林區延平北路6段485號3樓,115/04/09,121.498625,25.092701
27529194,萬泰物流供應鏈股份有限公司,臺北市中山區八德路2段308號5樓,115/04/09,121.542559,25.04688
27556614,台裕國際股份有限公司,臺北市中山區松江路146號6樓之1,115/04/09,121.532825,25.053476
27566084,分眾傳媒股份有限公司,臺北市中正區館前路42號10樓,115/04/09,121.514909,25.044446
27577717,盛大資訊股份有限公司,臺北市中山區樂群二路267號5樓之6,115/04/09,121.560319,25.08012
27727574,天然之扉生物科技股份有限公司,臺北市松山區南京東路3段287號10樓,115/04/09,121.546149,25.051998
27732751,雨鑫有限公司,臺北市松山區南京東路5段106號6樓,115/04/09,121.561983,25.051248
27765485,不來梅股份有限公司,臺北市松山區南京東路3段275號12樓,115/04/09,121.545638,25.052012
27887298,芝優生國際股份有限公司,臺北市中正區館前路28號4樓,115/04/09,121.514905,25.044796
28080742,上億投資股份有限公司,臺北市松山區敦化南路1段25號4樓,115/04/09,121.54929,25.04633
28191445,漢聲巷股份有限公司,臺北市松山區八德路4段72巷16弄1號1樓,115/04/09,121.560222,25.046391
28218134,拓群投資股份有限公司,臺北市內湖區內湖路1段66號3樓,115/04/09,121.562303,25.083666
28226084,慧問國際文化有限公司,臺北市大安區復興南路2段139號11樓,115/04/09,121.54371,25.028677
28465438,五右衛門有限公司,臺北市中山區中山北路2段59巷25之2號,115/04/09,121.524064,25.056007
28672345,伊立汽車租賃有限公司,臺北市文山區興隆路1段139號,115/04/09,121.542195,25.001942
28853795,九天開發股份有限公司,臺北市大安區通化街171巷25號1樓,115/04/09,121.555246,25.027761
29074037,鴻鎰投資股份有限公司,臺北市信義區信義路4段375號9樓之2,115/04/09,121.557734,25.033283
42630466,願望實現數位金融股份有限公司,臺北市松山區南京東路4段1號4樓,115/04/09,121.549637,25.051919
42655965,紅創數位科技股份有限公司,臺北市松山區南京東路4段1號8樓,115/04/09,121.549637,25.051919
42722198,貝爾國際顧問股份有限公司,臺北市大同區長安西路106號11樓之2,115/04/09,121.51858,25.050439
42735341,麥睿資訊股份有限公司,臺北市中山區中山北路3段49號7樓之1,115/04/09,121.522685,25.066943
42820682,台灣好侍食品股份有限公司,臺北市中山區中山北路2段114號9樓,115/04/09,121.522743,25.060827
42834779,榮展國際旅行社有限公司,臺北市中山區中山北路2段102號9樓之3、9樓之4,115/04/09,121.522715,25.060071
42846493,城國資訊有限公司,臺北市中正區汀洲路3段183號,115/04/09,121.5324391,25.01738015
42882716,辰紘行銷有限公司,臺北市大安區敦化南路2段59號7樓,115/04/09,121.549194,25.031196
50762756,齊忻科技有限公司,臺北市大同區南京西路163號2樓之101,115/04/09,121.513129,25.054082
50775605,域誠環保科技股份有限公司,臺北市士林區劍潭路6號12樓之2,115/04/09,121.524356,25.083908
50785075,加福茶業股份有限公司,臺北市中正區衡陽路62號4樓,115/04/09,121.511784,25.042179
50789116,美斯特股份有限公司,臺北市大同區承德路3段230號12樓,115/04/09,121.518493,25.072372
50865470,禮求有限公司,臺北市信義區基隆路2段22號2樓之3,115/04/09,121.558728,25.031936
50873459,輝明投資股份有限公司,臺北市內湖區內湖路1段66號3樓,115/04/09,121.562303,25.083666
50877048,杉悟有限公司,臺北市信義區松山路421號11樓之4,115/04/09,121.578005,25.040496
50891323,勢必銳航太系統股份有限公司,臺北市南港區忠孝東路6段21號5樓,115/04/09,121.582615,25.046904
50894308,醫乘智慧有限公司,臺北市信義區信義路5段5號5樓,115/04/09,121.56234,25.033152
50904586,台灣日東股份有限公司,臺北市中山區松江路223號14樓,115/04/09,121.533399,25.05854
52476152,京城國際建築經理股份有限公司,臺北市松山區敦化北路167號7樓,115/04/09,121.549434,25.054708
52571727,典美營造股份有限公司,臺北市內湖區內湖路1段512號3樓,115/04/09,121.573851,25.08038
52635187,瑞秋國際有限公司,臺北市大安區忠孝東路4段183號13樓之2,115/04/09,121.550901,25.041689
52648063,合流科技股份有限公司,臺北市內湖區潭美街535號10樓,115/04/09,121.599988,25.061081
52652050,柏富晶實業股份有限公司,臺北市中山區民權東路2段46號9樓之2,115/04/09,121.530081,25.062348
52678354,鉮創有限公司,臺北市松山區光復北路11巷44號2樓,115/04/09,121.559552,25.049599
52694586,力冠實業有限公司,臺北市大同區重慶北路3段205巷45號4樓,115/04/09,121.515275,25.070108
52710447,立如投資有限公司,臺北市中正區杭州北路26號12樓之1,115/04/09,121.526938,25.044851
53337453,品佳資產管理顧問股份有限公司,臺北市松山區南京東路4段16號10樓,115/04/09,121.553037,25.051324
53732406,黛西艾迪生物科技股份有限公司,臺北市中山區中山北路2段39巷6之1號2樓,115/04/09,121.523448,25.05392
53772862,風行天股份有限公司,臺北市中山區長春路15號8樓,115/04/09,121.523957,25.055057
53913477,寶玉投資股份有限公司,臺北市信義區基隆路1段180號8樓,115/04/09,121.564933,25.042345
53943036,蜆豐國際股份有限公司,臺北市內湖區新湖二路146巷33號3樓,115/04/09,121.578695,25.063647
54151953,台灣瑞思邁股份有限公司,臺北市大同區承德路1段17號6樓之5,115/04/09,121.517065,25.050153
54167765,柏威企業有限公司,臺北市中山區松江路65號6樓,115/04/09,121.533182,25.049084
54173577,大馬房東網有限公司,臺北市中山區中山北路1段67號1樓,115/04/09,121.521973,25.050094
54185877,元昇股份有限公司,臺北市松山區復興北路99號6樓之1,115/04/09,121.54428,25.052848
54364554,冠銓眼鏡有限公司,臺北市中正區金山南路1段127之2號1樓、127之3號1樓,115/04/09,121.527694,25.03554
54665600,日華荒川化學股份有限公司,臺北市中山區中山北路1段152號7樓,115/04/09,121.522271,25.051983
60331535,邦開有限公司,臺北市信義區基隆路1段178號7樓,115/04/09,121.564965,25.042394
60381751,髮源科技有限公司,臺北市信義區中坡北路37巷5號1樓,115/04/09,121.580226,25.045735
60455612,動譽競股份有限公司,臺北市松山區光復北路95號、95之1號1樓,115/04/09,121.558049,25.050813
60488043,青石資產管理有限公司,臺北市信義區信義路4段460號18樓,115/04/09,121.558797,25.032823
60491758,品恩資本有限公司,臺北市中山區復興北路48號3樓,115/04/09,121.54376,25.049537
60542433,一同影響股份有限公司,臺北市大同區西寧北路37號12樓,115/04/09,121.508844,25.053726
60549837,百變全球餐飲股份有限公司中坡南路二五三分公司,臺北市信義區中坡南路253號1樓,115/04/09,121.584548,25.039708
60583139,聚焦永續發展顧問有限公司,臺北市松山區南京東路4段1號6樓,115/04/09,121.549637,25.051919
60675088,佳輝室內裝修工程有限公司,臺北市大安區臥龍街165號1樓,115/04/09,121.551293,25.018246
60681429,漾澤文創股份有限公司,臺北市松山區南京東路5段66巷22弄26號,115/04/09,121.559842,25.049218
60687438,悅購有限公司,臺北市大安區大安路1段191號6樓之1,115/04/09,121.546099,25.035768
60688128,未藍生醫科技有限公司,臺北市信義區忠孝東路5段31巷18弄25號4樓,115/04/09,121.566486,25.041709
60788702,吉翔光電股份有限公司,臺北市中山區南京東路2段172號6樓,115/04/09,121.534673,25.051831
62215293,台灣鼎芯聯電子貿易有限公司,臺北市中山區南京東路3段215號8樓,115/04/09,121.542747,25.052076
68077286,孚朗有限公司,臺北市大安區忠孝東路4段183號13樓之2,115/04/09,121.550901,25.041689
69253520,日益股份有限公司,臺北市大安區和平東路1段214號5樓之1,115/04/09,121.531728,25.02614
69315574,旭邦整合行銷股份有限公司,臺北市中正區館前路42號10樓,115/04/09,121.514909,25.044446
70356812,元富證券投資顧問股份有限公司,臺北市大安區敦化南路2段97號19樓,115/04/09,121.549184,25.028912
70445934,韋新國際有限公司,臺北市中山區民族東路536號1樓,115/04/09,121.543083,25.067111
70584196,視遠光學科技有限公司,臺北市大同區承德路3段24巷26號2樓,115/04/09,121.516873,25.064167
80667548,品東西股份有限公司,臺北市松山區民生東路5段60號1樓,115/04/09,121.55831,25.058311
80690793,清新財匯股份有限公司,臺北市中山區遼寧街179號20樓,115/04/09,121.542365,25.052947
81003800,現代聯運股份有限公司,臺北市信義區基隆路1段155號7樓之1,115/04/09,121.565336,25.042216
82901632,世豐國際運通股份有限公司,臺北市中山區南京東路3段200號7樓,115/04/09,121.543074,25.051677
82910560,彩華綠能有限公司,臺北市松山區民權東路3段144號4樓之1,115/04/09,121.547244,25.061857
82967155,御麒能源股份有限公司,臺北市中山區中山北路2段52號11樓,115/04/09,121.522552,25.056266
83116294,元喜有限公司,臺北市中山區建國北路3段90號1樓,115/04/09,121.534685,25.06649
83138889,門運動顧問股份有限公司,臺北市士林區福國路95號3樓之6,115/04/09,121.522141,25.1014
83154542,聯科半導體股份有限公司苗栗分公司,苗栗縣頭份市興隆路42號,115/04/09,120.919241,24.689243
83243138,紘瑒科技股份有限公司,臺北市內湖區洲子街77號10樓,115/04/09,121.57174,25.080238
83267089,千豐網路股份有限公司,臺北市北投區裕民六路120號4樓,115/04/09,121.517636,25.11456
83400241,火星創集行銷股份有限公司,臺北市中山區建國北路2段120號13樓,115/04/09,121.536542,25.05899
83464357,廣赫投資股份有限公司,臺北市大同區延平北路1段102號4樓,115/04/09,121.511748,25.052624
83475571,梧木研制設計有限公司,臺北市松山區八德路2段346巷9弄7號1樓,115/04/09,121.545179,25.046467
83521759,昱翌科技有限公司,臺北市信義區忠孝東路5段474號11樓,115/04/09,121.577164,25.040664
83846969,匯創資本暨管理顧問股份有限公司,臺北市內湖區內湖路1段98號5樓,115/04/09,121.562837,25.083137
84272899,天擎旅行社股份有限公司,臺北市松山區民權東路3段160巷19弄10號,115/04/09,121.547764,25.060168
84301395,千紀實業有限公司,臺北市松山區復興北路1號13樓之2,115/04/09,121.544158,25.047968
85111787,合凌科技股份有限公司,臺北市松山區南京路4段165號8樓,115/04/09,121.5563114,25.05253643
86546254,龍臨實業股份有限公司,臺北市南港區經貿二路189號7樓,115/04/09,121.616054,25.060537
86721956,首泰建設股份有限公司,臺北市內湖區堤頂大道2段501號10樓,115/04/09,121.56168,25.083019
89116320,汝來科技股份有限公司,臺北市大安區敦化南路2段46號5樓之4,115/04/09,121.548271,25.031307
89150142,帝翌絢紳資訊科技股份有限公司,臺北市中山區民權東路3段37號12樓,115/04/09,121.542359,25.062549
89169487,實璒醫藥生技股份有限公司,臺北市南港區園區街3號12樓之2,115/04/09,121.611987,25.058478
89192733,美地不動產開發有限公司,臺北市大同區西寧北路78之16號8樓,115/04/09,121.508688,25.05443
89617400,駿永豐工程有限公司,臺北市萬華區中華路2段138號7樓,115/04/09,121.503994,25.030704
90077303,花重生科美有限公司,臺北市中山區民權東路3段60巷13弄20號,115/04/09,121.543138,25.060637
90099806,偉建投資股份有限公司,臺北市內湖區瑞光路362號3樓之1,115/04/09,121.571939,25.077453
90162027,思懋資本有限公司,臺北市大安區四維路6巷30號,115/04/09,121.547403,25.037134
90216451,優斯萊斯文化有限公司,臺北市中山區中山北路3段26號8樓,115/04/09,121.522037,25.065141
90221927,沆室內裝修有限公司,臺北市中山區松江路3號13樓之3,115/04/09,121.53313,25.046001
90258281,精創生技股份有限公司,臺北市大安區光復南路632號3樓,115/04/09,121.557259,25.031551
90307038,遇見設計有限公司,臺北市中正區仁愛路2段57號1樓,115/04/09,121.52968,25.038425
90447930,創曦資訊科技股份有限公司,臺北市大安區復興南路2段237號13樓,115/04/09,121.54371,25.025846
90611657,原來設計室內裝修有限公司,臺北市萬華區莒光路283巷3弄17號1樓,115/04/09,121.500066,25.030788
90615226,德宜數位有限公司,臺北市松山區復興北路201號7樓之3,115/04/09,121.544334,25.055686
90633553,莫禾室內裝修有限公司,臺北市松山區敦化南路1段5號5樓,115/04/09,121.549302,25.047065
90761846,雙盛數位股份有限公司,臺北市信義區忠孝東路5段1號2樓,115/04/09,121.564858,25.041338
90837135,台灣伽瑪移動數位股份有限公司,臺北市大安區羅斯福路3段29號6樓,115/04/09,121.525237,25.023665
91002745,永立佳投資有限公司,臺北市松山區民生東路5段151號7樓之2,115/04/09,121.562006,25.059087
91035675,中國信託育樂股份有限公司,臺北市南港區經貿二路188號5樓,115/04/09,121.614993,25.059335
91104969,瀚睿埬有限公司,臺北市大安區敦化南路1段188號3樓,115/04/09,121.548492,25.042684
93367306,鷹家有限公司,臺北市大安區信義路3段150號地下室,115/04/09,121.540581,25.033214
93509972,絲維科技有限公司,臺北市大安區安和路2段213號4樓之1,115/04/09,121.550272,25.02588
93590733,鴻宏國際股份有限公司,臺北市大同區民生西路87號1樓,115/04/09,121.51945,25.057627
93596650,上瑞投資股份有限公司,臺北市松山區復興北路191號13樓,115/04/09,121.544327,25.055244
93677576,王國電能股份有限公司,臺北市中山區林森北路554號3樓,115/04/09,121.525538,25.064178
93725660,帝裕有限公司,臺北市中正區武昌街1段1之2號5樓,115/04/09,121.513569,25.044104
93767020,燃沃克管理顧問股份有限公司,臺北市中山區復興北路48號7樓,115/04/09,121.54376,25.049537
94047210,亞武志國際股份有限公司,臺北市中山區復興北路172號4樓,115/04/09,121.543867,25.05384
94130511,益旻科技有限公司,臺北市萬華區貴陽街2段27號6樓,115/04/09,121.505506,25.039605
94175827,樸燊建設有限公司,臺北市北投區三合街2段412號1樓,115/04/09,121.502917,25.126721
94176868,磁力有力給力有限公司,臺北市中山區復興北路48號3樓,115/04/09,121.54376,25.049537
94267311,水揚波股份有限公司,臺北市中山區松江路50號4樓,115/04/09,121.532742,25.048245
95481859,樂動文創事業股份有限公司,臺北市士林區士商路189號2樓,115/04/09,121.515977,25.095988
96683740,可膳股份有限公司,臺北市中山區南京西路1之1號6樓,115/04/09,121.521814,25.052534
96768796,雷克斯半導體股份有限公司,臺北市中山區松江路22號8樓,115/04/09,121.532722,25.046866
96794274,愛瑞德科技股份有限公司,臺北市中正區杭州南路1段63號5樓之1,115/04/09,121.525926,25.040441
97294831,三雅投資股份有限公司,臺北市中山區南京東路2段96號8樓,115/04/09,121.531358,25.051855
97451162,富暘電信股份有限公司,臺北市中山區撫順街25號7樓之4,115/04/09,121.520318,25.063604
97500733,心傳國際股份有限公司,臺北市大同區華陰街91號3樓之3,115/04/09,121.517557,25.049806
97521934,盛世名媛生醫科技有限公司,臺北市大安區仁愛路3段26號5樓,115/04/09,121.535746,25.037648
39515,宸誠有限公司,臺北市中正區金山北路1號5樓之7,115/04/10,121.530348,25.043935
116097,鑫囍探索旅行社股份有限公司,臺北市信義區松德路171號20樓,115/04/10,121.574802,25.03586
152570,普林斯戶外有限公司,臺北市中正區南昌路2段112號之1、2、3、5、6、8、9、10、11、12、13及15一樓,115/04/10,121.5221958,25.02661036
160902,星曄家飾有限公司,臺北市中正區新生南路1段6號3樓之4,115/04/10,121.532622,25.044022
177349,亞昇電子有限公司,臺北市中正區南昌路1段54巷18號1樓,115/04/10,121.516461,25.030991
188845,墨山空間製作室內裝修有限公司,臺北市士林區基河路16號7樓之6,115/04/10,121.524067,25.08209
196937,華獅有限公司溪頭分公司,南投縣鹿谷鄉內湖村森林巷15號,115/04/10,120.78845,23.670009
209285,數泰有限公司,臺北市信義區光復南路495號4樓,115/04/10,121.557885,25.03246
211395,台灣杜邦工業科技股份有限公司,臺北市松山區敦化北路167號13樓,115/04/10,121.549434,25.054708
212824,彼特思方舟股份有限公司,臺北市信義區松仁路107號7樓,115/04/10,121.569467,25.035549
243586,普朗科技有限公司,臺北市內湖區堤頂大道2段497號13樓之5,115/04/10,121.561869,25.082844
250170,澤吉有限公司,臺北市中正區仁愛路2段25號5樓,115/04/10,121.527305,25.038461
3480405,新陸書局股份有限公司,臺北市中正區重慶南路1段47號1樓,115/04/10,121.513354,25.044881
4334845,力宏營造股份有限公司,臺北市大同區重慶北路1段22號11樓,115/04/10,121.513447,25.050471
4472136,立業貿易股份有限公司,臺北市大同區南京西路22號8樓之1,115/04/10,121.519993,25.052578
4497039,吉明美股份有限公司,臺北市大同區長安西路121號2樓,115/04/10,121.515698,25.051288
4950896,加全工業股份有限公司,臺北市中正區臨沂街24巷7號,115/04/10,121.529337,25.040427
7622545,隆雲股份有限公司,臺北市大同區延平北路2段202號18樓之3,115/04/10,121.511296,25.059035
9418787,保融國際文化事業股份有限公司,臺北市內湖區行愛路78巷28號2樓之1,115/04/10,121.580273,25.062173
9455641,德錩企業股份有限公司,臺北市內湖區行善路417巷30號,115/04/10,121.586502,25.064304
12478464,和江留投資股份有限公司,臺北市中山區復興北路2號8樓之7,115/04/10,121.543715,25.047768
12853622,康泰納仕時尚網有限公司,臺北市信義區基隆路2段51號15樓,115/04/10,121.558531,25.030982
12956520,弘傑不動產事業股份有限公司,臺北市中山區建國北路2段33號13樓之6,115/04/10,121.537232,25.055046
12959483,康泰納仕綜合媒體事業有限公司,臺北市信義區基隆路2段51號15樓,115/04/10,121.558531,25.030982
14012098,旭朝企業有限公司,臺北市松山區長春路498號2樓,115/04/10,121.547354,25.054371
16135996,麗磐股份有限公司,臺北市大安區復興南路1段90號11樓之4,115/04/10,121.543592,25.04351
16304492,高嵩鐵路顧問工程有限公司,臺北市信義區永吉路278巷57弄24之3號,115/04/10,121.575013,25.043274
16594324,偉豐投資股份有限公司,臺北市中正區忠孝東路1段83號20樓之2,115/04/10,121.526473,25.044471
20866620,順成通運股份有限公司,臺北市信義區基隆路1段155號7樓之2,115/04/10,121.565336,25.042216
22619999,新鼎系統股份有限公司,臺北市北投區福善路16號11樓,115/04/10,121.510489,25.099699
23021597,固瑩有限公司,臺北市中山區南京東路1段1巷5號3樓之3,115/04/10,121.523135,25.053401
23813681,吉大工程股份有限公司,臺北市信義區基隆路2段135號6樓,115/04/10,121.555976,25.027177
23879347,普元企業有限公司,臺北市大安區復興南路2段293之3號8樓,115/04/10,121.543576,25.024591
24452046,優鋼企業有限公司,臺北市中山區中山北路3段58號3樓之7,115/04/10,121.522544,25.06829
24688697,台灣農好科技有限公司,臺北市中正區許昌街42號8樓,115/04/10,121.51546,25.045451
24744311,一起出來玩股份有限公司,臺北市文山區景興路8號2樓,115/04/10,121.544349,24.998107
24956193,賢通有限公司,臺北市大安區復興南路1段293號3樓之1,115/04/10,121.543859,25.035229
25095144,逸宏國際有限公司,臺北市大同區太原路50號2樓,115/04/10,121.515203,25.050827
25108366,亞凸席行銷有限公司,臺北市信義區基隆路1段155號7樓,115/04/10,121.565336,25.042216
27315587,台灣百夫長壓力感測科技有限公司,臺北市大安區光復南路634號3樓,115/04/10,121.557259,25.03152
27362976,匯碁股份有限公司,臺北市松山區復興北路101號8樓之7,115/04/10,121.544282,25.052986
27739591,龍郡有限公司,臺北市萬華區西園路1段145號（龍山地下商場8號店舖）,115/04/10,121.499523,25.036142
27771819,摩斯特廣告事業有限公司,臺北市松山區光復南路57巷9號1樓,115/04/10,121.558456,25.045888
27998153,勝泰豐建設股份有限公司,臺北市士林區延平北路6段228號、228號2樓、228號2樓之1,115/04/10,121.504431,25.089468
28125678,安富科技股份有限公司,臺北市內湖區瑞光路258巷31號5樓,115/04/10,121.575057,25.075178
28194668,文偉說有限公司,臺北市大安區信義路3段155號15樓,115/04/10,121.542824,25.033622
28226795,聖育科技股份有限公司,臺北市內湖區安康路20號3樓,115/04/10,121.593028,25.061779
28445428,摩根廣告股份有限公司,臺北市中山區興安街56號,115/04/10,121.539452,25.056027
28464058,富格工程股份有限公司,臺北市中山區龍江路155巷1號3樓,115/04/10,121.540684,25.054299
28785988,偉太健康科技有限公司,臺北市信義區松隆路239號4樓,115/04/10,121.57734,25.048379
28850474,弘傑城市開發股份有限公司,臺北市大安區大安路2段132巷36弄2號,115/04/10,121.544156,25.029724
28853417,歐多科技有限公司,臺北市內湖區新明路355號4樓之2,115/04/10,121.582733,25.055733
28868349,樂工設計室內裝修股份有限公司,臺北市大同區民權西路106號9樓,115/04/10,121.517319,25.062722
29033901,安亞投資股份有限公司,臺北市松山區復興北路101號8樓之8,115/04/10,121.544282,25.052986
42615253,鐽鏮科技有限公司,臺北市中山區民權西路20號9樓之2,115/04/10,121.521801,25.062601
42635687,商邦餐飲有限公司世貿分公司,臺北市信義區莊敬路205號1樓,115/04/10,121.561597,25.030552
42851642,久久汎馬資本管理顧問股份有限公司,臺北市松山區民權東路3段142號8樓之5,115/04/10,121.546856,25.061723
42995465,成嘉貿易有限公司,臺北市信義區忠孝東路5段1之3號14樓,115/04/10,121.564905,25.041481
43836487,傑特貝林有限公司,臺北市信義區基隆路1段333號16樓,115/04/10,121.561111,25.034254
43847175,達將營造股份有限公司,臺北市大安區敦化南路2段71號6樓,115/04/10,121.549145,25.030622
43941397,幸沄有限公司,臺北市中山區中山北路3段25號2樓之30,115/04/10,121.522463,25.065325
43946007,富淬理財金融科技股份有限公司,臺北市松山區復興南路1段1號4樓之1,115/04/10,121.54414,25.047346
50756852,大成發投資控股股份有限公司,臺北市大安區忠孝東路4段142號6樓之3,115/04/10,121.549373,25.041298
50765368,台湾全農國際股份有限公司,臺北市中山區德惠街2號,115/04/10,121.52303,25.066638
52314571,得祐投資股份有限公司,臺北市松山區復興北路73號8樓,115/04/10,121.544238,25.051051
52481079,愛情海國際有限公司,臺北市大安區通化街124號1樓,115/04/10,121.553847,25.02923
52520973,台灣荏原食品股份有限公司,臺北市大同區南京西路30號9樓之2,115/04/10,121.519854,25.05261
52537186,風格創意股份有限公司,臺北市中山區南京東路1段86號5樓,115/04/10,121.525617,25.051918
52630198,相信創意廣告有限公司,臺北市信義區忠孝東路5段508號22樓,115/04/10,121.578755,25.041115
52866314,金鼎開發有限公司,臺北市士林區社中街231巷12弄8號,115/04/10,121.507436,25.091085
52886141,允心有限公司,臺北市大安區忠孝東路4段205巷29弄8號1樓,115/04/10,121.552302,25.043046
53089019,祥發發展股份有限公司,臺北市松山區南京東路4段130號7樓,115/04/10,121.555708,25.051394
53090347,向陽優能系統股份有限公司,臺北市大安區敦化南路2段99號12樓,115/04/10,121.549183,25.028808
53099776,慶嶸建設股份有限公司,臺北市大安區復興南路1段237號4樓之1,115/04/10,121.543892,25.037398
53210173,嘉鼎工程管理顧問股份有限公司,臺北市內湖區內湖路1段77號2樓,115/04/10,121.560626,25.084833
53319758,台灣山本通產股份有限公司,臺北市中山區中山北路2段99號10樓,115/04/10,121.523146,25.059601
53338381,首億設計有限公司,臺北市信義區信義路4段456號6樓,115/04/10,121.558272,25.032831
53467167,征泰電子有限公司,臺北市中正區齊東街36號1樓,115/04/10,121.528871,25.042286
53543496,新譽國際股份有限公司,臺北市中山區松江路152號12樓,115/04/10,121.53285,25.054189
53550159,絢挺有限公司,臺北市松山區南京東路5段270號1樓,115/04/10,121.566909,25.05114
53756976,邦尼管理顧問有限公司,臺北市松山區八德路3段30號9樓,115/04/10,121.551481,25.048076
53759755,沐光國際企業股份有限公司,臺北市松山區光復北路11巷85號,115/04/10,121.561698,25.05035
53949524,安永生活事業股份有限公司,臺北市內湖區洲子街176號3樓,115/04/10,121.567468,25.081257
53951979,台灣野村總研諮詢顧問股份有限公司,臺北市松山區敦化北路168號10樓,115/04/10,121.548242,25.056304
53997216,德兆科技有限公司,臺北市信義區忠孝東路5段1號2樓,115/04/10,121.564858,25.041338
54153523,台灣森村股份有限公司,臺北市松山區敦化北路167號15樓之2,115/04/10,121.549434,25.054708
54181458,美聯華工程顧問股份有限公司,臺北市中山區南京東路3段208號8樓,115/04/10,121.543246,25.05167
54330387,吉瑞福旅行社有限公司,臺北市中山區松江路129號4樓,115/04/10,121.533274,25.053815
54645632,遠進股份有限公司,臺北市大安區忠孝東路4段162號8樓之4,115/04/10,121.550289,25.041284
54657593,心知味有限公司,臺北市中山區中山北路2段36巷11號1樓,115/04/10,121.521922,25.054349
55080870,日智綠能股份有限公司,臺北市士林區德行西路35號5樓,115/04/10,121.523639,25.106112
55206809,侯香股份有限公司,臺北市大安區信義路4段378巷5號,115/04/10,121.555839,25.032657
55251085,維艾國際股份有限公司,臺北市中山區中山北路2段170號8樓,115/04/10,121.522231,25.06351
55370603,台灣海洋網聯船務代理股份有限公司,臺北市中山區松江路223號16樓,115/04/10,121.533399,25.05854
55664500,雲揚生物科技有限公司,臺北市大安區新生南路1段143巷9號1樓,115/04/10,121.533824,25.036223
55736413,月十二曲烘焙有限公司,臺北市松山區八德路3段74巷6號,115/04/10,121.552479,25.047844
59218969,富美剪刀五金工廠股份有限公司,臺北市大安區和平東路2段101號7樓之1,115/04/10,121.540035,25.025534
60301883,數邁科技股份有限公司,臺北市松山區敦化北路167號17樓,115/04/10,121.549434,25.054708
60308485,樂宣健康服務有限公司,臺北市大同區長安西路259號3樓,115/04/10,121.510997,25.052128
60328573,澈源科技股份有限公司,臺北市中山區民族東路190號3樓,115/04/10,121.530645,25.068156
60332979,鼎鉅有限公司,臺北市大同區延平北路2段202號17樓之2,115/04/10,121.511296,25.059035
60342266,麗星台灣船務股份有限公司,臺北市信義區松智路1號10樓,115/04/10,121.566081,25.038775
60352067,沛益國際股份有限公司,臺北市中正區重慶南路1段57號11樓之17,115/04/10,121.51335,25.044671
60373680,承影智慧股份有限公司,臺北市南港區玉成街66之7號地下1層,115/04/10,121.581777,25.046921
60399605,信元財富顧問有限公司,臺北市大安區敦化南路2段92號4樓,115/04/10,121.548391,25.028383
60469714,安藤竜醫管股份有限公司,臺北市大安區忠孝東路4段270號7樓,115/04/10,121.554847,25.041186
60514990,睿星科技地產股份有限公司,臺北市信義區松仁路100號34樓,115/04/10,121.568126,25.034459
60560656,瑞聲科技有限公司,臺北市中正區忠孝西路1段72號2樓之5,115/04/10,121.514062,25.046827
60586966,酩白股份有限公司,臺北市信義區松仁路89號16樓,115/04/10,121.568749,25.037223
60606169,玥琳國際股份有限公司,臺北市中正區青島東路4之8號1樓,115/04/10,121.521652,25.043623
60645162,艾維亞國際租賃有限公司,臺北市北投區中和街20巷2號12樓之3,115/04/10,121.503409,25.137806
60675947,初諾股份有限公司,臺北市中山區南京東路1段52號2樓,115/04/10,121.524669,25.05195
60684093,瑞昕軒有限公司,臺北市中山區龍江路305巷14號1樓,115/04/10,121.541621,25.060994
60684734,大揚策略投資顧問股份有限公司,臺北市松山區南京東路5段298號2樓之1,115/04/10,121.567424,25.051109
60758685,擬視科技股份有限公司,臺北市中山區新生北路3段61號5樓之28,115/04/10,121.528054,25.065942
60784924,藍迪投資有限公司,臺北市大安區信義路2段152號,115/04/10,121.528778,25.033683
70381684,意德士科技股份有限公司,臺北市中山區民生東路2段170號4樓,115/04/10,121.535085,25.057708
70447623,羽辰視聽器材有限公司,臺北市中正區中華路1段45號2樓,115/04/10,121.509398,25.044601
70454834,僑和企業股份有限公司,臺北市中正區懷寧街64號7樓,115/04/10,121.514034,25.043914
70577168,保銷國際文化事業股份有限公司,臺北市內湖區行愛路78巷28號2樓之1,115/04/10,121.580273,25.062173
70844854,弘彧資通股份有限公司,臺北市內湖區金莊路86號8樓,115/04/10,121.587411,25.063367
82795999,人人應用細胞生物科技股份有限公司,臺北市中正區忠孝東路1段76號11樓之3,115/04/10,121.523921,25.044467
82817781,宜力輕鬆搬家貨運有限公司,臺北市士林區德行東路266巷8號2樓,115/04/10,121.534979,25.109411
